Unnamed: 0,Unnamed: 0.1,title,description,published date,url,publisher,company
0,0,Apple (AAPL) Crushes Earnings Estimates: What's Next? - Investopedia,Apple (AAPL) Crushes Earnings Estimates: What's Next?  Investopedia,"Wed, 28 Jul 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vd3d3LmludmVzdG9wZWRpYS5jb20vYXBwbGUtYWFwbC1jcnVzaGVzLWVhcm5pbmdzLWVzdGltYXRlcy13aGF0LXMtbmV4dC01MTk0NTU50gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.investopedia.com', 'title': 'Investopedia'}",AAPL
1,1,Here is Why Apple Inc.'s (NASDAQ:AAPL) Growth Rates Aren't Keeping Up With the Stock - Yahoo Finance,Here is Why Apple Inc.'s (NASDAQ:AAPL) Growth Rates Aren't Keeping Up With the Stock  Yahoo Finance,"Mon, 30 Aug 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy93aHktYXBwbGUtaW5jLW5hc2RhcS1hYXBsLTAwMzQzNTcyNy5odG1s0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",AAPL
2,2,Apple iPhone Event to Be Held September 14 (AAPL) - Bloomberg,Apple iPhone Event to Be Held September 14 (AAPL)  Bloomberg,"Tue, 07 Sep 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIxLTA5LTA3L2FwcGxlLXRvLWhvbGQtc2VwdC0xNC1ldmVudC1mb3ItbmV3LWlwaG9uZS1saW5lLW90aGVyLWRldmljZXPSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",AAPL
3,3,AAPL After Hours: Why Apple Stock Rebounded Viciously - TheStreet,AAPL After Hours: Why Apple Stock Rebounded Viciously  TheStreet,"Tue, 20 Jul 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LnRoZXN0cmVldC5jb20vYXBwbGUvc3RvY2svYWFwbC1hZnRlci1ob3Vycy13aHktYXBwbGUtc3RvY2stcmVib3VuZGVkLXZpY2lvdXNsedIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.thestreet.com', 'title': 'TheStreet'}",AAPL
4,4,AAPL slides from almost $150 to $142.45 on COVID-19 fears - 9to5Mac,AAPL slides from almost $150 to $142.45 on COVID-19 fears  9to5Mac,"Tue, 20 Jul 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMiOmh0dHBzOi8vOXRvNW1hYy5jb20vMjAyMS8wNy8yMC9hYXBsLXNsaWRlcy1vbi1jb3ZpZC1mZWFycy_SAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://9to5mac.com', 'title': '9to5Mac'}",AAPL
5,5,Apple (AAPL) Stock Price and Forecast: Will Apple slump continue? - FXStreet,Apple (AAPL) Stock Price and Forecast: Will Apple slump continue?  FXStreet,"Mon, 20 Sep 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LmZ4c3RyZWV0LmNvbS9uZXdzL2FwcGxlLWFhcGwtc3RvY2stcHJpY2UtYW5kLWZvcmVjYXN0LXdoeS1pcy1hcHBsZS1zdG9jay1kb3duLTIwMjEwOTIwMTEyMNIBamh0dHBzOi8vd3d3LmZ4c3RyZWV0LmNvbS9hbXAvbmV3cy9hcHBsZS1hYXBsLXN0b2NrLXByaWNlLWFuZC1mb3JlY2FzdC13aHktaXMtYXBwbGUtc3RvY2stZG93bi0yMDIxMDkyMDExMjA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.fxstreet.com', 'title': 'FXStreet'}",AAPL
6,6,How COVID Affects Apple (AAPL) - Investopedia,How COVID Affects Apple (AAPL)  Investopedia,"Fri, 20 Aug 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMiQWh0dHBzOi8vd3d3LmludmVzdG9wZWRpYS5jb20vaG93LWNvdmlkLWFmZmVjdHMtYXBwbGUtYWFwbC01MTk4MzM00gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.investopedia.com', 'title': 'Investopedia'}",AAPL
7,7,Apple Earnings (AAPL): 3Q Revenue Hits Record - Bloomberg,Apple Earnings (AAPL): 3Q Revenue Hits Record  Bloomberg,"Tue, 27 Jul 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIxLTA3LTI3L2FwcGxlLXNhbGVzLXRvcC1lc3RpbWF0ZXMtb24tZGVtYW5kLWZvci01Zy1pcGhvbmVzLXNlcnZpY2Vz0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",AAPL
8,8,3 Reasons To Buy Apple Stock This Week - TheStreet,3 Reasons To Buy Apple Stock This Week  TheStreet,"Tue, 28 Sep 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vd3d3LnRoZXN0cmVldC5jb20vYXBwbGUvc3RvY2svMy1yZWFzb25zLXRvLWJ1eS1hcHBsZS1zdG9jay10aGlzLXdlZWvSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.thestreet.com', 'title': 'TheStreet'}",AAPL
9,9,Apple (AAPL) Stock Forecast: Why is Apple stock up today? - FXStreet,Apple (AAPL) Stock Forecast: Why is Apple stock up today?  FXStreet,"Wed, 07 Jul 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMifGh0dHBzOi8vd3d3LmZ4c3RyZWV0LmNvbS9uZXdzL2FwcGxlLWFhcGwtc3RvY2stZm9yZWNhc3QtdGhyZWUtcmVhc29ucy13aHktYXBwbGUtc3RvY2staXMtdGFyZ2V0aW5nLXJlY29yZC1oaWdocy0yMDIxMDcwNzEwNDXSAYABaHR0cHM6Ly93d3cuZnhzdHJlZXQuY29tL2FtcC9uZXdzL2FwcGxlLWFhcGwtc3RvY2stZm9yZWNhc3QtdGhyZWUtcmVhc29ucy13aHktYXBwbGUtc3RvY2staXMtdGFyZ2V0aW5nLXJlY29yZC1oaWdocy0yMDIxMDcwNzEwNDU?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.fxstreet.com', 'title': 'FXStreet'}",AAPL
